x,y,z,cluster
-3.5596827967962787,-1.6469265330050162,2.1,4
-3.5675691519932355,-2.646895435222334,2.1,4
-3.575455507190193,-3.646864337439651,2.1,4
-3.58334186238715,-4.646833239656969,2.1,4
-3.5912282175841073,-5.646802141874287,2.1,4
-3.599114572781064,-6.6467710440916035,2.1,0
-3.607000927978021,-7.646739946308922,2.1,0
-3.6148872831749777,-8.64670884852624,2.1,0
-3.6227736383719344,-9.646677750743557,2.1,0
-3.630659993568892,-10.646646652960875,2.1,0
-4.4255836606653265,15.36043115988634,2.1,3
-4.433470015862284,14.360462257669022,2.1,4
-4.441356371059241,13.360493355451705,2.1,0
-4.449242726256197,12.360524453234387,2.1,4
-4.4571290814531555,11.360555551017068,2.1,4
-4.465015436650112,10.360586648799751,2.1,4
-4.472901791847069,9.360617746582433,2.1,4
-4.480788147044025,8.360648844365116,2.1,4
-4.488674502240983,7.360679942147799,2.1,4
-4.49656085743794,6.360711039930481,2.1,4
-4.504447212634897,5.360742137713164,2.1,4
-4.512333567831854,4.360773235495847,2.1,4
-4.520219923028811,3.3608043332785287,2.1,4
-4.528106278225768,2.3608354310612105,2.1,5
-4.535992633422724,1.3608665288438933,2.1,4
-4.543878988619682,0.36089762662657565,2.1,4
-4.551765343816639,-0.6390712755907418,2.1,4
-4.559651699013596,-1.6390401778080599,2.1,4
-4.567538054210553,-2.639009080025377,2.1,4
-4.57542440940751,-3.6389779822426944,2.1,4
-4.583310764604468,-4.638946884460013,2.1,4
-4.591197119801424,-5.638915786677329,2.1,4
-4.599083474998381,-6.638884688894647,2.1,4
-4.606969830195338,-7.638853591111966,2.1,0
-4.614856185392295,-8.638822493329283,2.1,0
-4.622742540589252,-9.638791395546601,2.1,4
-5.425552562882644,15.368317515083296,2.1,3
-5.4334389180796006,14.368348612865978,2.1,4
-5.441325273276558,13.368379710648663,2.1,4
-5.449211628473515,12.368410808431344,2.1,4
-5.457097983670472,11.368441906214027,2.1,4
-5.4649843388674295,10.368473003996709,2.1,4
-5.472870694064386,9.36850410177939,2.1,4
-5.480757049261343,8.368535199562073,2.1,4
-5.4886434044582995,7.368566297344756,2.1,4
-5.496529759655257,6.368597395127439,2.1,4
-5.504416114852214,5.368628492910121,2.1,4
-5.512302470049171,4.368659590692803,2.1,4
-5.520188825246128,3.3686906884754855,2.1,4
-5.528075180443085,2.3687217862581678,2.1,4
-5.535961535640042,1.3687528840408503,2.1,4
-5.543847890836999,0.36878398182353256,2.1,4
-5.5517342460339565,-0.631184920393785,2.1,4
-5.559620601230913,-1.6311538226111029,2.1,4
-5.56750695642787,-2.6311227248284204,2.1,0
-5.575393311624827,-3.6310916270457376,2.1,4
-5.583279666821785,-4.631060529263055,2.1,0
-5.591166022018742,-5.631029431480373,2.1,0
-5.599052377215698,-6.63099833369769,2.1,0
-5.606938732412655,-7.6309672359150085,2.1,0
-5.614825087609612,-8.630936138132325,2.1,3
-6.433407820296919,14.376234968062935,2.1,3
-6.441294175493877,13.376266065845618,2.1,4
-6.449180530690834,12.3762971636283,2.1,4
-6.457066885887791,11.376328261410983,2.1,4
-6.464953241084747,10.376359359193666,2.1,4
-6.4728395962817045,9.376390456976347,2.1,4
-6.480725951478663,8.37642155475903,2.1,4
-6.488612306675618,7.376452652541713,2.1,4
-6.496498661872576,6.376483750324395,2.1,4
-6.5043850170695325,5.376514848107077,2.1,4
-6.51227137226649,4.37654594588976,2.1,4
-6.520157727463447,3.3765770436724423,2.1,4
-6.528044082660403,2.3766081414551246,2.1,4
-6.5359304378573615,1.3766392392378068,2.1,4
-6.543816793054317,0.3766703370204894,2.1,4
-6.551703148251275,-0.6232985651968281,2.1,4
-6.559589503448231,-1.623267467414146,2.1,4
-6.567475858645189,-2.6232363696314636,2.1,4
-6.575362213842146,-3.623205271848781,2.1,4
-6.583248569039102,-4.623174174066099,2.1,0
-6.59113492423606,-5.623143076283416,2.1,0
-6.599021279433016,-6.6231119785007335,2.1,4
-6.606907634629974,-7.623080880718052,2.1,3
-7.433376722514237,14.38412132325989,2.1,3
-7.441263077711194,13.384152421042575,2.1,3
-7.4491494329081505,12.384183518825257,2.1,4
-7.457035788105108,11.38421461660794,2.1,4
-7.464922143302064,10.384245714390623,2.1,4
-7.472808498499022,9.384276812173304,2.1,4
-7.480694853695979,8.384307909955988,2.1,4
-7.488581208892936,7.38433900773867,2.1,4
-7.496467564089893,6.384370105521352,2.1,4
-7.504353919286849,5.3844012033040345,2.1,4
-7.512240274483807,4.384432301086717,2.1,4
-7.520126629680765,3.384463398869399,2.1,4
-7.528012984877721,2.3844944966520814,2.1,4
-7.535899340074678,1.3845255944347639,2.1,4
-7.543785695271635,0.38455669221744626,2.1,4
-7.551672050468592,-0.6154122099998712,2.1,4
-7.559558405665548,-1.615381112217189,2.1,4
-7.5674447608625055,-2.6153500144345068,2.1,4
-7.575331116059464,-3.615318916651824,2.1,4
-7.58321747125642,-4.615287818869142,2.1,0
-8.457004690322425,11.392100971804897,2.1,3
-8.464891045519382,10.392132069587579,2.1,4
-8.472777400716339,9.39216316737026,2.1,4
-8.480663755913296,8.392194265152943,2.1,4
-8.488550111110253,7.392225362935626,2.1,4
-8.49643646630721,6.392256460718309,2.1,4
-8.504322821504166,5.392287558500991,2.1,4
-8.512209176701123,4.392318656283674,2.1,4
-8.520095531898082,3.3923497540663563,2.1,4
-8.527981887095038,2.392380851849038,2.1,4
-8.535868242291995,1.3924119496317207,2.1,4
-8.543754597488952,0.3924430474144031,2.1,4
-8.55164095268591,-0.6075258548029144,2.1,4
-8.559527307882865,-1.6074947570202323,2.1,0
-8.567413663079822,-2.60746365923755,2.1,4
-8.575300018276781,-3.607432561454867,2.1,3
-9.4648599477367,10.400018424784536,2.1,3
-9.472746302933658,9.400049522567217,2.1,4
-9.480632658130615,8.4000806203499,2.1,4
-9.488519013327572,7.400111718132583,2.1,4
-9.49640536852453,6.400142815915265,2.1,4
-9.504291723721485,5.400173913697948,2.1,4
-9.512178078918442,4.400205011480631,2.1,4
-9.520064434115401,3.400236109263313,2.1,4
-9.527950789312357,2.400267207045995,2.1,4
-9.535837144509314,1.4002983048286777,2.1,4
-9.543723499706271,0.40032940261135996,2.1,4
-9.551609854903228,-0.5996394996059575,2.1,4
-9.559496210100184,-1.5996084018232755,2.1,3
-10.472715205150974,9.407935877764174,2.1,3
-10.480601560347932,8.407966975546858,2.1,3
-10.488487915544889,7.40799807332954,2.1,3
-10.496374270741846,6.408029171112221,2.1,1
-10.504260625938802,5.408060268894905,2.1,3
-10.51214698113576,4.408091366677588,2.1,4
-10.520033336332718,3.40812246446027,2.1,4
-10.527919691529673,2.408153562242952,2.1,4
-10.53580604672663,1.4081846600256345,2.1,3
15.555422427834193,-15.548182505770674,2.8,0
15.388623854108237,-16.53417349751603,2.8,0
15.221825280382282,-17.520164489261383,2.8,0
15.055026706656324,-18.506155481006736,2.8,3
15.403424304718621,-10.451428973317947,2.8,3
15.236625730992666,-11.4374199650633,2.8,3
15.06982715726671,-12.423410956808654,2.8,3
14.90302858354075,-13.40940194855401,2.8,0
14.736230009814795,-14.395392940299363,2.8,0
14.56943143608884,-15.381383932044717,2.8,0
14.402632862362882,-16.36737492379007,2.8,0
14.235834288636926,-17.353365915535424,2.8,0
14.069035714910967,-18.339356907280777,2.8,0
13.902237141185012,-19.32534789902613,2.8,0
13.735438567459056,-20.311338890771488,2.8,2
14.917829034151136,-7.326657424355929,2.8,3
14.75103046042518,-8.312648416101283,2.8,0
14.584231886699225,-9.298639407846636,2.8,0
14.417433312973268,-10.28463039959199,2.8,0
14.250634739247312,-11.270621391337345,2.8,0
14.083836165521356,-12.256612383082699,2.8,0
13.917037591795397,-13.242603374828054,2.8,0
13.750239018069442,-14.228594366573407,2.8,0
13.583440444343486,-15.214585358318761,2.8,0
13.416641870617529,-16.200576350064114,2.8,0
13.249843296891573,-17.186567341809468,2.8,0
13.083044723165614,-18.17255833355482,2.8,0
12.916246149439658,-19.158549325300175,2.8,0
12.749447575713699,-20.144540317045532,2.8,0
12.582649001987743,-21.130531308790886,2.8,0
14.098636616131742,-6.173867858884618,2.8,0
13.931838042405783,-7.159858850629972,2.8,0
13.765039468679827,-8.145849842375325,2.8,0
13.598240894953872,-9.131840834120679,2.8,0
13.431442321227914,-10.117831825866032,2.8,0
13.264643747501959,-11.103822817611388,2.8,0
13.097845173776003,-12.089813809356741,2.8,0
12.931046600050044,-13.075804801102095,2.8,0
12.764248026324086,-14.061795792847448,2.8,0
12.59744945259813,-15.047786784592802,2.8,0
12.430650878872173,-16.033777776338155,2.8,0
12.263852305146218,-17.01976876808351,2.8,0
12.09705373142026,-18.005759759828862,2.8,0
11.930255157694303,-18.991750751574216,2.8,0
11.763456583968345,-19.977741743319577,2.8,0
11.59665801024239,-20.96373273506493,2.8,0
13.613041345564259,-3.0490963099226005,2.8,3
13.446242771838303,-4.0350873016679545,2.8,3
13.279444198112344,-5.021078293413308,2.8,0
13.112645624386388,-6.007069285158662,2.8,0
12.94584705066043,-6.993060276904015,2.8,0
12.779048476934474,-7.979051268649369,2.8,0
12.612249903208516,-8.965042260394721,2.8,0
12.44545132948256,-9.951033252140075,2.8,0
12.278652755756603,-10.93702424388543,2.8,0
12.111854182030646,-11.923015235630784,2.8,0
11.945055608304688,-12.909006227376139,2.8,0
11.778257034578733,-13.894997219121493,2.8,0
11.611458460852777,-14.880988210866846,2.8,0
11.44465988712682,-15.8669792026122,2.8,0
11.277861313400864,-16.852970194357553,2.8,0
11.111062739674907,-17.838961186102907,2.8,0
10.94426416594895,-18.82495217784826,2.8,0
10.777465592222992,-19.810943169593617,2.8,0
10.610667018497036,-20.79693416133897,2.8,0
12.627050353818904,-2.882297736196644,2.8,0
12.460251780092946,-3.868288727941997,2.8,0
12.293453206366989,-4.854279719687351,2.8,0
12.126654632641033,-5.840270711432705,2.8,0
11.959856058915076,-6.826261703178058,2.8,0
11.79305748518912,-7.812252694923411,2.8,0
11.626258911463163,-8.798243686668766,2.8,0
11.459460337737207,-9.78423467841412,2.8,0
11.29266176401125,-10.770225670159475,2.8,0
11.125863190285292,-11.756216661904828,2.8,0
10.959064616559335,-12.742207653650182,2.8,0
10.79226604283338,-13.728198645395537,2.8,0
10.625467469107424,-14.71418963714089,2.8,0
10.458668895381466,-15.700180628886244,2.8,0
10.29187032165551,-16.686171620631598,2.8,0
10.125071747929553,-17.67216261237695,2.8,0
9.958273174203596,-18.658153604122305,2.8,0
9.791474600477638,-19.64414459586766,2.8,0
9.624676026751683,-20.630135587613015,2.8,0
9.457877453025727,-21.61612657935837,2.8,0
11.807857935799507,-1.7295081707253335,2.8,0
11.64105936207355,-2.715499162470687,2.8,0
11.474260788347593,-3.70149015421604,2.8,0
11.307462214621635,-4.687481145961394,2.8,4
11.14066364089568,-5.6734721377067485,2.8,0
10.973865067169722,-6.659463129452102,2.8,0
10.807066493443767,-7.645454121197456,2.8,0
10.64026791971781,-8.63144511294281,2.8,0
10.473469345991854,-9.617436104688164,2.8,0
10.306670772265896,-10.603427096433517,2.8,0
10.139872198539939,-11.58941808817887,2.8,0
9.973073624813981,-12.575409079924224,2.8,0
9.806275051088026,-13.561400071669578,2.8,0
9.63947647736207,-14.547391063414931,2.8,0
9.472677903636113,-15.533382055160285,2.8,0
9.305879329910157,-16.51937304690564,2.8,0
9.1390807561842,-17.505364038650992,2.8,0
8.972282182458242,-18.491355030396345,2.8,0
8.805483608732285,-19.477346022141703,2.8,0
8.63868503500633,-20.463337013887056,2.8,0
8.471886461280373,-21.44932800563241,2.8,0
11.48906123895798,2.3812543699820385,2.8,3
11.322262665232023,1.3952633782366841,2.8,0
11.155464091506065,0.40927238649133074,2.8,0
10.98866551778011,-0.576718605254023,2.8,0
10.821866944054154,-1.5627095969993767,2.8,0
10.655068370328197,-2.5487005887447305,2.8,0
10.48826979660224,-3.534691580490084,2.8,0
10.321471222876282,-4.5206825722354385,2.8,0
10.154672649150326,-5.506673563980792,2.8,0
9.987874075424369,-6.4926645557261455,2.8,0
9.821075501698413,-7.478655547471499,2.8,0
9.654276927972456,-8.464646539216853,2.8,0
9.4874783542465,-9.450637530962206,2.8,0
9.320679780520543,-10.436628522707561,2.8,0
9.153881206794585,-11.422619514452915,2.8,0
8.987082633068628,-12.408610506198269,2.8,0
8.820284059342672,-13.394601497943622,2.8,0
8.653485485616716,-14.380592489688976,2.8,0
8.486686911890759,-15.36658348143433,2.8,0
8.319888338164803,-16.352574473179683,2.8,0
8.153089764438846,-17.338565464925036,2.8,0
7.986291190712889,-18.32455645667039,2.8,0
7.819492616986932,-19.310547448415747,2.8,0
7.652694043260975,-20.2965384401611,2.8,0
7.485895469535019,-21.282529431906454,2.8,0
10.669868820938582,3.5340439354533486,2.8,3
10.503070247212626,2.548052943707995,2.8,0
10.336271673486669,1.5620619519626409,2.8,0
10.169473099760712,0.5760709602172874,2.8,0
10.002674526034756,-0.4099200315280663,2.8,0
9.8358759523088,-1.39591102327342,2.8,0
9.669077378582843,-2.3819020150187735,2.8,0
9.502278804856886,-3.3678930067641275,2.8,0
9.335480231130928,-4.353883998509481,2.8,0
9.168681657404973,-5.339874990254835,2.8,0
9.001883083679015,-6.325865982000188,2.8,0
8.83508450995306,-7.311856973745542,2.8,0
8.668285936227102,-8.297847965490895,2.8,0
8.501487362501146,-9.283838957236249,2.8,0
8.334688788775189,-10.269829948981604,2.8,0
8.167890215049232,-11.255820940726958,2.8,0
8.001091641323274,-12.241811932472311,2.8,0
7.8342930675973195,-13.227802924217666,2.8,0
7.667494493871362,-14.21379391596302,2.8,0
7.5006959201454055,-15.199784907708374,2.8,0
7.33389734641945,-16.185775899453727,2.8,0
7.1670987726934925,-17.17176689119908,2.8,0
7.000300198967535,-18.157757882944434,2.8,0
6.833501625241579,-19.14374887468979,2.8,0
6.666703051515621,-20.129739866435145,2.8,0
6.4999044777896655,-21.1157308581805,2.8,0
9.683877829193229,3.7008425091793056,2.8,0
9.517079255467273,2.714851517433952,2.8,0
9.350280681741316,1.7288605256885976,2.8,0
9.183482108015358,0.7428695339432442,2.8,0
9.016683534289403,-0.24312145780210956,2.8,0
8.849884960563447,-1.2291124495474635,2.8,0
8.68308638683749,-2.2151034412928174,2.8,0
8.516287813111532,-3.2010944330381705,2.8,0
8.349489239385575,-4.187085424783524,2.8,0
8.182690665659619,-5.173076416528878,2.8,0
8.015892091933662,-6.159067408274232,2.8,0
7.849093518207705,-7.145058400019586,2.8,0
7.6822949444817485,-8.13104939176494,2.8,0
7.515496370755793,-9.117040383510293,2.8,0
7.3486977970298355,-10.103031375255647,2.8,0
7.181899223303878,-11.089022367001,2.8,0
7.015100649577922,-12.075013358746354,2.8,0
6.848302075851966,-13.061004350491709,2.8,0
6.6815035021260085,-14.046995342237063,2.8,0
6.514704928400052,-15.032986333982416,2.8,0
6.347906354674096,-16.018977325727768,2.8,0
6.18110778094814,-17.00496831747312,2.8,0
6.014309207222182,-17.990959309218475,2.8,1
5.847510633496226,-18.976950300963832,2.8,0
5.680712059770269,-19.962941292709186,2.8,0
5.513913486044312,-20.94893228445454,2.8,0
9.198282558625746,6.825614058141324,2.8,3
9.03148398489979,5.83962306639597,2.8,0
8.864685411173832,4.8536320746506165,2.8,0
8.697886837447875,3.867641082905263,2.8,0
8.53108826372192,2.8816500911599086,2.8,0
8.364289689995962,1.8956590994145543,2.8,0
8.197491116270005,0.9096681076692008,2.8,0
8.030692542544049,-0.07632288407615287,2.8,0
7.863893968818092,-1.0623138758215067,2.8,4
7.697095395092136,-2.04830486756686,2.8,0
7.5302968213661785,-3.034295859312214,2.8,0
7.363498247640221,-4.020286851057568,2.8,0
7.1966996739142655,-5.0062778428029215,2.8,0
7.029901100188309,-5.992268834548275,2.8,0
6.8631025264623515,-6.978259826293629,2.8,0
6.696303952736395,-7.964250818038982,2.8,0
6.529505379010439,-8.950241809784336,2.8,0
6.362706805284483,-9.936232801529691,2.8,0
6.195908231558525,-10.922223793275045,2.8,0
6.029109657832569,-11.908214785020398,2.8,0
5.862311084106613,-12.894205776765753,2.8,0
5.695512510380656,-13.880196768511107,2.8,0
5.5287139366546985,-14.86618776025646,2.8,0
5.361915362928743,-15.852178752001814,2.8,0
5.195116789202786,-16.838169743747166,2.8,0
5.028318215476829,-17.82416073549252,2.8,0
4.861519641750872,-18.810151727237876,2.8,0
4.694721068024916,-19.79614271898323,2.8,0
4.527922494298958,-20.782133710728584,2.8,0
8.379090140606348,7.978403623612634,2.8,0
8.212291566880392,6.99241263186728,2.8,0
8.045492993154435,6.006421640121927,2.8,0
7.878694419428477,5.020430648376573,2.8,0
7.71189584570252,4.0344396566312195,2.8,0
7.545097271976563,3.048448664885865,2.8,0
7.378298698250608,2.062457673140511,2.8,0
7.21150012452465,1.0764666813951576,2.8,0
7.044701550798694,0.09047568964980365,2.8,0
6.877902977072738,-0.89551530209555,2.8,0
6.711104403346781,-1.881506293840904,2.8,0
6.544305829620823,-2.8674972855862575,2.8,0
6.3775072558948676,-3.8534882773316115,2.8,0
6.210708682168911,-4.839479269076965,2.8,0
6.0439101084429545,-5.825470260822319,2.8,0
5.877111534716997,-6.811461252567672,2.8,0
5.7103129609910415,-7.797452244313026,2.8,0
5.543514387265084,-8.783443236058378,2.8,0
5.3767158135391275,-9.769434227803734,2.8,0
5.209917239813171,-10.755425219549087,2.8,0
5.0431186660872145,-11.74141621129444,2.8,0
4.876320092361258,-12.727407203039794,2.8,0
4.7095215186353006,-13.713398194785151,2.8,0
4.542722944909344,-14.699389186530505,2.8,0
4.3759243711833875,-15.685380178275858,2.8,0
4.209125797457431,-16.67137117002121,2.8,0
4.0423272237314745,-17.657362161766564,2.8,0
3.875528650005517,-18.64335315351192,2.8,0
3.7087300762795605,-19.629344145257274,2.8,0
3.5419315025536036,-20.615335137002628,2.8,0
7.559897722586951,9.131193189083945,2.8,0
7.393099148860993,8.145202197338591,2.8,0
7.2263005751350375,7.1592112055932375,2.8,0
7.059502001409081,6.173220213847883,2.8,0
6.892703427683124,5.187229222102529,2.8,0
6.725904853957166,4.201238230357175,2.8,0
6.55910628023121,3.215247238611822,2.8,0
6.392307706505255,2.229256246866467,2.8,0
6.2255091327792975,1.243265255121114,2.8,0
6.058710559053341,0.25727426337576037,2.8,0
5.8919119853273845,-0.7287167283695933,2.8,4
5.725113411601428,-1.7147077201149472,2.8,0
5.5583148378754705,-2.700698711860301,2.8,0
5.391516264149514,-3.686689703605654,2.8,0
5.2247176904235575,-4.6726806953510085,2.8,0
5.057919116697601,-5.658671687096362,2.8,0
4.891120542971644,-6.644662678841715,2.8,0
4.724321969245688,-7.630653670587068,2.8,0
4.5575233955197305,-8.616644662332423,2.8,0
4.390724821793774,-9.602635654077776,2.8,0
4.2239262480678175,-10.58862664582313,2.8,0
4.057127674341861,-11.574617637568483,2.8,0
3.8903291006159044,-12.560608629313837,2.8,0
3.7235305268899475,-13.546599621059192,2.8,0
3.5567319531639905,-14.532590612804546,2.8,0
3.389933379438034,-15.5185816045499,2.8,0
3.2231348057120774,-16.504572596295255,2.8,0
3.05633623198612,-17.490563588040608,2.8,0
2.8895376582601635,-18.47655457978596,2.8,0
2.722739084534207,-19.462545571531315,2.8,0
2.5559405108082496,-20.44853656327667,2.8,0
6.740705304567554,10.283982754555254,2.8,0
6.573906730841597,9.2979917628099,2.8,0
6.40710815711564,8.312000771064547,2.8,0
6.240309583389684,7.326009779319193,2.8,0
6.0735110096637275,6.3400187875738405,2.8,0
5.906712435937771,5.354027795828486,2.8,0
5.7399138622118135,4.3680368040831326,2.8,0
5.573115288485857,3.382045812337779,2.8,0
5.406316714759901,2.3960548205924246,2.8,0
5.239518141033944,1.4100638288470708,2.8,4
5.0727195673079875,0.42407283710171706,2.8,0
4.905920993582031,-0.5619181546436367,2.8,0
4.739122419856074,-1.5479091463889905,2.8,0
4.572323846130117,-2.533900138134344,2.8,0
4.4055252724041605,-3.519891129879698,2.8,0
4.238726698678204,-4.505882121625051,2.8,0
4.071928124952247,-5.491873113370405,2.8,0
3.9051295512262905,-6.477864105115759,2.8,0
3.738330977500334,-7.463855096861113,2.8,0
3.571532403774377,-8.449846088606467,2.8,0
3.4047338300484205,-9.43583708035182,2.8,0
3.2379352563224635,-10.421828072097174,2.8,0
3.071136682596507,-11.407819063842528,2.8,0
2.90433810887055,-12.393810055587881,2.8,0
2.7375395351445935,-13.379801047333236,2.8,0
2.570740961418637,-14.36579203907859,2.8,0
2.40394238769268,-15.351783030823944,2.8,0
2.2371438139667235,-16.3377740225693,2.8,0
2.0703452402407665,-17.323765014314652,2.8,0
1.90354666651481,-18.309756006060006,2.8,0
1.7367480927888532,-19.29574699780536,2.8,0
1.5699495190628963,-20.281737989550713,2.8,0
5.921512886548157,11.436772320026567,2.8,0
5.754714312822201,10.450781328281211,2.8,0
5.587915739096244,9.464790336535858,2.8,0
5.421117165370287,8.478799344790504,2.8,0
5.2543185916443305,7.492808353045151,2.8,0
5.087520017918374,6.506817361299797,2.8,0
4.920721444192417,5.520826369554443,2.8,0
4.75392287046646,4.534835377809089,2.8,0
4.5871242967405035,3.5488443860637355,2.8,0
4.420325723014548,2.562853394318381,2.8,4
4.25352714928859,1.5768624025730276,2.8,0
4.086728575562634,0.5908714108276738,2.8,0
3.919930001836677,-0.39511958091767985,2.8,0
3.753131428110721,-1.3811105726630337,2.8,0
3.5863328543847635,-2.3671015644083875,2.8,4
3.4195342806588074,-3.353092556153741,2.8,0
3.2527357069328504,-4.3390835478990954,2.8,0
