stock_code,revenue,s_fa_eps_basic,du_profit,plus_net_invest_inc,net_cash_flows_oper_act,net_cash_flows_inv_act,net_roe,total_roe,RSI,VOL,WILLR,y,date
002468.SZ,11103323136,0.720000029,1418167168,-27368.75,1089945856,-790818304,12.51970005,9.055299759,14.48296533,0.003218145,-97.22222222,0.028114664,20191128
002470.SZ,21252691968,0.150000006,571481152,48113020,205844432,687018752,4.434800148,1.940500021,22.46223583,0.008867006,-86.66666667,0.047808765,20191128
002475.SZ,22131220480,0.540000021,3724507136,8157303,2074378880,-3372209920,15.77289963,7.369699955,54.02787146,0.01262533,-31.39013453,0.064356436,20191128
002500.SZ,4350787072,0.1796,0,0,-2135485440,-100176704,4.009399891,0.885999978,31.11580635,0.003545127,-42.85714286,0.097428958,20191128
002508.SZ,5393889280,1.139999986,1241584512,643022.5625,1200660608,-599430080,17.0284996,11.2652998,45.1727876,0.010695846,-91.42857143,0.073129822,20191128
002555.SZ,5534814208,0.74000001,1966290432,-9285875,1388562816,-162234704,23.85390091,19.42539978,67.23730401,0.024759028,-27.60416667,0.189176899,20191128
002558.SZ,2879654912,0.360000014,757006528,47038340,-534664000,-1398350848,8.802599907,7.262199879,44.95851588,0.002189703,-80.53097345,0.044393853,20191128
002572.SZ,5105872896,0.788600028,920334784,0,516652320,-428350048,14.1637001,9.219499588,35.77933147,0.013244423,-48.68421053,0.161437536,20191128
002594.SZ,88981323776,0.50999999,4115632896,88424000,6650351104,-8812481536,2.77060008,0.9648,36.2358241,0.005810864,-76.08695652,0.035201482,20191128
002601.SZ,8104840192,1.039999962,2570718464,876821.75,1101362688,-1794474368,15.17609978,9.031999588,67.0920457,0.007226435,-26.84563758,0.026315789,20191128
002602.SZ,9257472000,0.340799987,2381869824,0,1246395648,-1654426496,8.397100449,8.0333004,60.05555497,0.010600047,-23.80952381,0.147808359,20191128
002608.SZ,16443680768,0.519999981,3755363328,791480576,1137725056,-3657201920,7.420100212,4.090199947,35.91230755,0.00035126,-30,0.044817927,20191128
002624.SZ,5513093632,1.139999986,1668835456,75955552,-482887008,2047013888,15.47019958,8.767700195,67.03362248,0.016487827,-37.35099338,0.199239321,20191128
002673.SZ,1626557696,0.150000006,0,-1426794.5,1833908992,-72449776,2.959700108,1.0352,46.61333499,0.00240956,-33.33333333,0.066059226,20191128
002714.SZ,9181429760,0.660000026,1920669312,10791574,720229248,-4470800896,7.476900101,4.336699963,38.48082208,0.013717166,-64.71251409,-0.094917127,20191128
002736.SZ,6338030592,0.439999998,0,206056528,-2056669312,39113836,6.802299976,1.732900023,22.37830077,0.001127603,-94.91525424,0.087765957,20191128
002739.SZ,12526944256,0.43599999,1172763392,34318588,1925054208,-1864272000,4.249899864,3.006200075,39.68101377,0.005381356,-48.75,0.157082749,20191128
002797.SZ,1261490176,0.100000001,0,106288712,-1206627456,-197199136,3.904299974,1.158100009,53.53713622,0.046727091,-77.41935484,0.198591549,20191128
002831.SZ,5454654976,0.6954,885299008,0,768362304,-602677760,10.14649963,5.39620018,56.96895425,0.007700434,-69.63350785,0.05177453,20191128
002839.SZ,2157951232,0.409999996,0,67778000,-3123954432,299328512,7.096600056,0.628199995,34.97849909,0.014889088,-93.5483871,0.047101449,20191128
002841.SZ,12002424832,2.186300039,1563613824,-77070.11719,1300555776,-235490064,30.21290016,15.9236002,43.34475801,0.003929387,-55.64971751,0.051871151,20191128
300003.SZ,4584480256,0.91049999,2115344512,-9952724,947165888,-1946508800,21.60510063,10.31330013,60.92567824,0.017128548,-86.45038168,0.001480604,20191128
300015.SZ,6124276224,0.400400013,1740875136,0,1230588544,-1472104960,19.09620094,12.35929966,54.47523545,0.008833505,-78.33553501,-0.054758489,20191128
300017.SZ,4631795712,0.317799985,760263488,-4237149.5,274272864,-1171811968,8.224599838,6.684299946,32.76480694,0.018110977,-86.15384615,0.15862069,20191128
300024.SZ,2074227456,0.185000002,375970400,61196236,-485006208,64032116,4.465000153,2.829299927,39.42653751,0.004484903,-72.22222222,0.066121842,20191128
300027.SZ,3183416832,-0.230000004,-471102496,83502896,350078784,-622034880,-8.180999756,-4.142499924,44.20032557,0.005906306,-86.66666667,0.167431193,20191128
300033.SZ,909763712,0.850000024,462010592,0,249558224,-534965760,12.8998003,10.39710045,36.16177743,0.029293874,-84.50331126,0.238027553,20191128
300059.SZ,2378702080,0.212500006,1668199680,50572932,550375296,-1242759808,6.711900234,2.994400024,29.67608573,0.020875961,-89.02439024,0.135901163,20191128
300070.SZ,6048992256,0.1149,1065117120,0,-1118583680,-5054077952,1.898300052,0.617399991,54.57377698,0.012532725,-32.78688525,0.010526316,20191128
300072.SZ,12661595136,0.030999999,335582112,-538864.9375,-2796528384,-96796648,0.754700005,0.072499998,50.8720254,0.017955393,-34.09090909,0.058043118,20191128
300122.SZ,3494879232,1.101799965,2117401600,0,3790467.75,-399110432,34.27289963,19.92079926,31.95357189,0.007496971,-89.37198068,0.080634353,20191128
300124.SZ,3939037440,0.389999986,777050240,3466109.25,185804016,423224736,9.581800461,6.14620018,62.41769838,0.005874864,-38.06451613,0.109433962,20191128
300136.SZ,3358049792,0.850799978,997181568,4619546.5,424783616,-1306702208,18.38010025,10.72389984,40.73120425,0.040292609,-66.41791045,0.151584867,20191128
300144.SZ,2470912768,0.874300003,1536313344,2748472.25,1426288896,-714769664,12.79769993,11.5781002,36.56296234,0.005803143,-81.49606299,0.095620438,20191128
300251.SZ,1285131264,0.379999995,1381033344,-19759186,-299512192,701876480,11.84759998,9.806599617,62.08653543,0.010472109,-68.10344828,0.191919192,20191128
300315.SZ,1581983104,0.129999995,343705248,56033612,740857536,-58222116,6.120600224,5.672599792,60.92350202,0.037571693,-38.46153846,0.259328358,20191128
600000.SH,1.27E+11,1.620000005,0,117000000,-3.58E+11,3.87E+11,8.952400208,0.747099996,30.64255911,0.001398251,-86.66666667,0.036789298,20191128
600008.SH,297718784,0.0995,1882739840,30730492,1697087360,-7525807616,3.267400026,0.937600017,36.18952773,0.00133384,-21.42857143,0.015337423,20191128
600009.SH,8169592320,2.069999933,5131942912,502890208,3704209920,-1720507264,12.89859962,12.35359955,59.25918184,0.00660771,-27.88944724,0.026839487,20191128
600010.SH,48266555392,0.0261,3603867136,188381136,4924711424,-1833914752,2.210599899,0.802100003,31.66668511,0.006468919,-69.23076923,0.05511811,20191128
600011.SH,38618595328,0.319999993,17408727040,383940448,28445825024,-14736279552,5.960400105,1.675199986,61.12758322,0.001703508,-3.448275862,-0.025167785,20191128
600015.SH,50623000576,0.939999998,0,0,-1.08E+11,40769998848,5.83220005,0.539300025,43.96496667,0.001237561,-53.33333333,0.022818792,20191128
600016.SH,1.28E+11,1.039999962,0,0,-3.38E+11,3.03E+11,9.264399529,0.751699984,51.67441865,0.001560114,-28.57142857,0.021103896,20191128
600018.SH,26083893248,0.291999996,9591139328,3019248896,4337156608,-4490349056,8.40680027,5.315999985,40.56986167,0.000790311,-57.69230769,0.046511628,20191128
600019.SH,2.26E+11,0.400000006,13890505728,998976832,-3367086080,-1941252992,5.081500053,2.830199957,38.32675755,0.003668352,-52.54237288,0.047272727,20191128
600021.SH,17684283392,0.34830001,4104306432,411096064,-21742178,-2361735168,5.780499935,1.777699947,40.09801828,0.002840211,-10.63829787,0.084583902,20191128
600023.SH,43038187520,0.270000011,5723471872,1938346240,6899521024,-1627360256,5.750500202,3.728100061,49.52638764,0.000895713,-19.04761905,0.018134715,20191128
600028.SH,2.23E+12,0.356999993,76121997312,0,81397997568,-70752002048,5.96239996,3.186300039,54.95082836,0.000591071,-15,0.011976048,20191128
600029.SH,80355999744,0.330000013,13184000000,496000000,16456999936,-9468999680,6.243599892,1.66779995,48.43669707,0.006032936,-40.90909091,0.040662651,20191128
600030.SH,32773900288,0.870000005,0,487893088,10410382336,8928354304,6.572999954,1.570000052,44.88727826,0.006611479,-69.56521739,0.106462111,20191128
600031.SH,1609100032,1.118999958,11043619840,-1026000,424388000,-1591389952,21.63599968,11.61559963,63.3819805,0.007238915,-18.69918699,0.068059299,20191128
600036.SH,1.88E+11,3.049999952,0,0,-1.75E+11,1.54E+11,12.95030022,1.10679996,52.46465839,0.002084826,-66.66666667,0.037128037,20191128
600038.SH,8185519104,0.686500013,436050432,-131561.0313,-178112400,-76405632,5.063499928,1.644999981,44.52454524,0.006581753,-45.45454545,0.092126163,20191128
600048.SH,94957043712,1.080000043,26699567104,928868352,-10760744960,-14503271424,9.989600182,1.92719996,45.5878637,0.005436965,-52.13675214,0.101388889,20191128
600050.SH,2.20E+11,0.138999999,12810228736,1869520256,25489380,699083200,3.021699905,1.753200054,30.24287851,0.003564115,-82.60869565,0.019197208,20191128
600061.SH,0,0.579999983,3969780992,0,612622784,763937.5,6.34280014,1.675099969,42.57451288,0.001590389,-61.11111111,0.025210084,20191128
600066.SH,19374237696,0.600000024,1570378496,24191914,1624376192,39660028,7.840899944,3.717400074,47.61631131,0.006014246,-82.14285714,0.002096436,20191128
600068.SH,14419503104,0.582000017,7438635008,62580048,2089964544,-6551844864,7.034100056,1.933799982,63.13227962,0.006768941,-23.40425532,0.011308562,20191128
600074.SH,11054861,-0.129999995,-18903076,0,465359.3438,-5555.560059,0,-44.41699982,0,0,0,,20191128
600085.SH,2356022016,0.620000005,1662738816,0,1875459712,-258862096,8.680399895,6.637700081,44.24967103,0.002905827,-38.70967742,-0.029784066,20191128
600089.SH,25447954432,0.449000001,2622957312,340524512,2092827648,-2169528576,4.797599792,2.023000002,55.52074966,0.002336078,-12.5,0.013824885,20191128
600100.SH,14361102336,0.237299994,1902147072,489181824,81346672,756912832,4.240099907,1.176699996,43.14611911,0.005114319,-90,0.143396226,20191128
600104.SH,5.85E+11,1.779999971,32800692224,18370990080,-3685879808,9511590912,8.500499725,3.511699915,46.22423691,0.001497625,-45,0.036458333,20191128
600109.SH,2903822336,0.289999992,0,-4882435.5,3409908224,-2662218240,4.317900181,1.80219996,33.90516618,0.003736593,-83.33333333,0.107579462,20191128
600111.SH,8557874176,0.126900002,869248512,-904081.4375,256538864,-75709800,4.834799767,1.989199996,49.85113765,0.006699573,-28.94736842,0.053624628,20191128
600115.SH,58192998400,0.289999992,11667000320,391000000,20703000576,-9486000128,6.425300121,1.845600009,46.27126625,0.003373232,-66.66666667,0.0625,20191128
600118.SH,5310187.5,0.219999999,290278592,-1440755.375,-12428759,175471504,4.737199783,2.511499882,37.71838753,0.003309405,-44.26229508,0.051800691,20191128
600153.SH,1509766400,0.639999986,4122925312,27453080,-1240678784,413666048,6.522900105,0.924000025,32.21490675,0.004557628,-35.41666667,0.107458913,20191128
600157.SH,1325146112,0.0105,3614175488,-510244.9375,3916884224,-5405056000,0.547100008,0.213499993,43.50600466,0.007283657,-76.19047619,0.035971223,20191128
600170.SH,1.52E+11,0.280000001,5393155584,41753980,-12061796352,-658278208,8.397000313,1.381600022,60.12911511,0.002209777,-15.38461538,0.017291066,20191128
600177.SH,266666.6563,0.620000005,4240581888,1199219328,285032064,4994945536,11.41300011,3.976500034,53.22608567,0.005032495,-95.65217391,0.029761905,20191128
600188.SH,1.19E+11,1.421800017,13095490560,1196482048,5444167168,-4280242944,10.50020027,4.48059988,36.2931235,0.008189298,-75.96899225,0.034115139,20191128
600196.SH,5685313.5,0.810000002,3612839680,1250403968,-216245056,-127024120,6.736700058,3.293400049,46.81846565,0.009685125,-83.08823529,0.009738995,20191128
600208.SH,1963051264,0.287999988,4857397760,494604928,1492816896,5132185600,6.950300217,1.731299996,53.02926132,0.046010871,-69.23076923,0.045092838,20191128
600219.SH,16327110656,0.109999999,1866269824,36010952,2469691648,-543504000,3.240200043,2.575900078,60.5800882,0.004291044,-28.57142857,0.01843318,20191128
600221.SH,29824395264,0.035999998,5870154240,233540992,4533066752,7451140096,1.141700029,0.353300005,34.63447872,0.002348869,-57.14285714,0.042168675,20191128
600233.SH,21616152576,0.487800002,1814345600,-1712278.375,1980754816,-2099171584,10.92010021,6.786499977,47.8709905,0.002679478,-25,0.00399361,20191128
600271.SH,2071967104,0.610000014,2172686080,2368717.5,-1458490624,473926848,9.899200439,7.786399841,45.00336642,0.005175496,-73.63636364,0.079265346,20191128
600276.SH,15558139904,0.839999974,4294593280,0,1940728320,-1238239232,16.13120079,15.45429993,46.34741436,0.004157235,-68.65520728,-0.054973238,20191128
600297.SH,1.22E+11,0.270000011,6188239872,80106808,-4948597248,4246036224,5.948599815,2.048199892,35.7584332,0.001673158,-50,0.033033033,20191128
600309.SH,48539172864,2.519999981,10798462976,86999368,12560176128,-10996774912,19.58110046,9.552000046,75.38637105,0.008913877,-10.36036036,0.062955466,20191128
600332.SH,29875824640,1.942999959,4169417728,280895232,1034314240,-1055157184,13.07929993,6.3895998,43.48672512,0.003575267,-75.97402597,0.016245487,20191128
600340.SH,1093345408,3.180000067,14957968384,19847786,2472213504,-1692893696,20.44799995,2.312799931,41.07456145,0.002741044,-64.94252874,0.000358166,20191128
600352.SH,16623165440,1.218299985,5232375808,127912296,4241298688,1203053312,16.43829918,7.760000229,37.22359639,0.009984744,-65.45454545,0.058245083,20191128
600362.SH,1.71E+11,0.600000024,3388832256,-66932348,8781296640,-16472785920,4.023799896,1.727200031,49.39227535,0.003893003,-39.58333333,0.098651526,20191128
600369.SH,2331211008,0.119999997,0,177759008,2438191104,617062464,3.505000114,1.001799941,35.4810523,0.002155903,-63.63636364,0.163551402,20191128
600372.SH,30169812,0.1514,554431104,0,-629374784,-365181184,3.4375,1.262199998,42.29435685,0.002043304,-63.15789474,0.096139288,20191128
600373.SH,0,0.920000017,1316047488,8754050,260221344,1974960256,9.336600304,5.214700222,47.53288505,0.004581615,-64.47368421,0.127533784,20191128
600376.SH,29544775680,0.8222,8059016192,155087216,1545258368,-957446272,8.19299984,1.582000017,35.18365599,0.004683274,-30.43478261,0.044678055,20191128
600383.SH,42532470784,1.200000048,11122157568,1684195456,-9368053760,-1675106688,11.04669952,2.746500015,40.59531147,0.003870616,-56.47058824,0.103101425,20191128
600390.SH,9138829312,0.589999974,4315346432,126494272,-26792216,799503808,7.717999935,2.5,43.35478046,0.001608863,-79.16666667,0.081632653,20191128
600406.SH,4805469184,0.469999999,2597934080,-131036.8672,1459666560,-4651659776,7.584199905,4.304200172,62.93969613,0.004669445,-85.18518519,-0.077586207,20191128
600415.SH,3098589184,0.189999998,1577896832,19640112,-29427354,-2135941632,8.12349987,3.510200024,47.01871861,0.001160753,-33.33333333,0.018518519,20191128
600436.SH,1804018048,1.840000033,1307022848,21338702,1124147584,726610752,17.66270065,14.86349964,33.34860057,0.005850678,-82.7480916,0.015523679,20191128
600482.SH,21976834048,0.419999987,865627776,16369699,-1095111040,-1253218304,2.696500063,1.305299997,60.20594254,0.002141911,-14.18439716,,20191128
600485.SH,177011920,-5.420000076,-16283119616,16078948,43772896,-1087921.25,0,-120.0690002,69.68481765,0.026810234,0,0.270967742,20191128
600489.SH,25017223168,0.039999999,1065549184,48269892,-294539200,288558048,0.952899992,1.219400048,38.07650686,0.005345876,-26.82926829,,20191128
600498.SH,17774813184,0.529999971,789349824,183155584,-2231622656,-995055808,6.040500164,2.127799988,38.31234716,0.009083475,-54.43037975,0.058823529,20191128
600518.SH,10054195200,0.007,1777561472,38461968,3293151744,-93199376,0.118799999,0.0416,35.82386781,0.006487484,-36.11111111,0.046376812,20191128
600519.SH,18322976768,24.23999977,43205369856,0,-700129088,25159266304,24.31369972,20.10709953,40.11650832,0.001942134,-90.65987051,-0.006633781,20191128
600522.SH,29185400832,0.472600013,1841589376,20878204,-626777408,-1453053184,6.961699963,4.103600025,43.38995422,0.005996025,-93.75,0.039653036,20191128
600535.SH,3112465152,0.75,1763148160,39274852,1158959872,-271350368,10.1796999,4.626699924,50.09231225,0.00663892,-60.20408163,0.016611296,20191128
600547.SH,1026227200,0.310000002,2181959168,32397974,38625952,-2909887232,4.261600018,2.036000013,41.70674142,0.014633028,-40.27149321,0.04845089,20191128
600549.SH,12723816448,0.077399999,672101248,104495224,-799712576,-934469952,1.502300024,1.104599953,32.51113467,0.003912784,-97.26027397,0.042939719,20191128
600570.SH,1922443904,1,883482944,10635085,-103273488,168528384,21.09320068,12.35540009,30.66062491,0.016914375,-94.29590018,0.081790964,20191128
600583.SH,8064667136,-0.140000001,-672288256,-106877072,-303089984,344024384,-2.882100105,-2.112600088,80.79305321,0.003763443,-12.24489796,-0.031930334,20191128
600585.SH,2688030720,4.489999771,30533459968,365645728,13706823680,1735121536,18.66290092,15.44740009,70.9401803,0.005368343,-17.33333333,0.02575016,20191128
600588.SH,1712784512,0.180000007,662291264,6804131,-124156992,-1056108416,7.170499802,3.52850008,32.37096891,0.006372191,-84.92063492,0.08438061,20191128
600606.SH,0,0.970000029,26235490304,0,1343740928,1864941056,15.29080009,1.511600018,35.01556135,0.001755602,-64.51612903,0.050535988,20191128
600637.SH,8537038848,0.3838,1601998976,162338368,1280521216,768369856,4.590000153,3.852900028,40.28699208,0.001957027,-43.47826087,0.064772727,20191128
600649.SH,2098967040,0.189999998,683818624,138533536,-4733400064,-33493174,2.564199924,1.381299973,27.08670973,0.001552322,-41.66666667,0.032727273,20191128
600660.SH,15633674240,0.939999998,2728265728,-5106852,3536992512,-2962996992,11.23209953,6.289999962,55.20899667,0.004527974,-26,0.030493274,20191128
600663.SH,4095873792,0.618399978,5216657920,19709040,-579340416,-5670908928,14.72970009,3.995100021,40.69501585,0.000638808,-57.14285714,0.010526316,20191128
600674.SH,5718640,0.597599983,2902469376,2840092928,349599648,143990880,10.06260014,8.0625,48.72640315,0.002128752,-27.11864407,0.016753927,20191128
600682.SH,1456061440,1.090000033,1914632576,0,-97182328,803384256,8.865200043,6.584799767,24.07577054,0.007972453,-96.36363636,0.106710671,20191128
600685.SH,118950552,-0.054200001,135436304,-950217,-4301735424,810671552,-0.793099999,-0.028200001,37.7106949,0.006806636,-52.03252033,0.016107383,20191128
